player,runs,balls,dismissed,opponent,date,venue,type
DB Sharma,0,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,0,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,4,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,0,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,0,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,0,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,2,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,P Vastrakar,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
S Rana,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,4,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
S Rana,1,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
DB Sharma,4,1,,England,2022-09-10,"Riverside Ground, Chester-le-Street",batting
KL Rahul,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
KL Rahul,0,1,KL Rahul,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,3,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
S Dhawan,0,1,S Dhawan,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,3,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SV Samson,0,1,SV Samson,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SS Iyer,0,1,SS Iyer,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
HH Pandya,0,1,HH Pandya,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
V Kohli,0,1,V Kohli,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,1,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,4,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
Washington Sundar,0,1,Washington Sundar,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,6,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,0,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
SN Thakur,2,1,,Australia,2020-12-08,Sydney Cricket Ground,batting
RG Sharma,2,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,6,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
V Kohli,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
V Kohli,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
V Kohli,0,1,V Kohli,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RG Sharma,0,1,RG Sharma,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,3,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,6,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,2,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,3,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
AR Patel,0,1,AR Patel,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,2,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,4,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
SA Yadav,0,1,SA Yadav,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
S Dube,0,1,S Dube,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RR Pant,0,1,RR Pant,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
RA Jadeja,0,1,RA Jadeja,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
Arshdeep Singh,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
Arshdeep Singh,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
Arshdeep Singh,0,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
Arshdeep Singh,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
HH Pandya,1,1,,Pakistan,2024-06-09,"Nassau County International Cricket Stadium, New York",batting
